102.150808529168,128.609379104983,95.2063122926771,96.1907490125322,204.029287078491,102.139332187631
697.770421194179,718.141756796802,688.887719201781,692.842691200114,734.489798084848,716.044688038818
610.926230078117,633.888919567327,600.798432815799,604.47131961715,668.915056890956,610.743832745432
747.090553212898,770.854955186307,737.897780499085,740.943582845367,791.830705134781,751.568931346911
821.524896945861,843.581081096695,813.399413735318,814.544306372468,860.635492897432,824.803551955893
553.059740153214,572.131450215793,545.056026963528,549.452204531734,605.940506223156,574.01698943002
573.61833900521,589.390782086249,564.538277507395,568.378821479483,637.02752811769,582.137691592336
637.411062090527,640.295043589185,627.967201068982,632.319060065257,687.239714717269,655.120449174511
900.294532561443,926.370399680981,893.449374777405,895.895268188054,938.977720435579,910.949170281308
319.029112438394,338.268158886331,308.563289420736,311.251861154518,380.181414575044,320.962446234025
265.685505799194,272.641066108027,258.572310947333,261.829043846211,309.24475220423,285.863072110563
29.4147812984949,67.1590627950284,19.5136270047908,23.8671929523639,79.8477566008013,36.3592809051679
658.599705003674,656.320728050193,648.511379348335,653.170328422905,722.015013608258,671.011220733697
508.424031209974,524.924605082322,498.559249287173,504.339099476687,545.760105802946,507.950754562998
388.72979077328,409.339624314675,380.595792269486,384.230366313211,462.122490056516,409.505462854098
107.194223321494,135.816598331426,100.463999906749,99.7148668802553,164.652986921306,114.254855459225
335.960807312652,356.99767486733,325.651028605961,327.584599065004,379.39300508552,339.027146244542
538.062411372008,550.364209930608,529.346070762181,531.649216346584,608.767962298401,548.749793200628
316.811400598555,336.392949168513,308.791187255456,314.453078800384,380.863960859147,325.078427026757
473.661898811693,500.257481445836,462.853461059644,467.515411643548,542.938690046282,479.762347415323
595.528226543908,614.210877054699,586.939402749876,589.0316097152,620.334163891728,605.388267466387
694.63332620767,708.340862270875,685.141781641398,689.245554266145,735.291664487969,693.751674136951
688.707052823561,697.332519091342,679.531542804738,685.171547471441,720.039043661657,697.925513063694
1088.57985423436,1091.87148141395,1081.52112722235,1083.97824043505,1105.10400669011,1095.11959344988
189.99404404151,213.534945007305,182.515855205443,184.482493144473,229.854027436751,202.65915930608
256.709759529186,291.547287311494,247.469543559293,252.415812834201,301.018461527538,270.654253795428
683.398815820909,709.974798085234,673.321261085571,676.93956385085,714.595529134278,685.417605192171
488.235351038616,504.572526375546,478.456536523307,483.990911415671,529.13480227992,502.647706696344
566.699673912691,578.945380078934,559.828449736301,561.867406150997,580.453256688629,575.650239553766
455.607694919264,481.198897146537,449.337757830431,448.932779091458,508.870843239052,474.776429392069
410.146884362132,418.029646556542,402.280998066209,404.420260459274,463.778778468897,444.282622482233
550.663333492551,568.68745428554,542.7167464043,546.829888949175,609.194003318413,564.756172414521
481.986128435459,514.2286785502,474.793635150224,478.593343170393,503.803131413391,499.808373901022
667.900252780297,686.521774219288,658.884143918136,661.997779893974,701.564734291651,668.925672277153
192.88337892497,227.538893111522,184.088850062019,189.893662880807,226.695087414494,192.457947413347
772.809758829624,792.608557645811,763.730903896493,764.871029161246,799.771314506679,776.415486969938
348.999835627097,382.313840324903,339.988356683828,342.229465074493,397.850807720509,355.620256393076
343.36210439294,360.424063394706,335.88354896814,338.861210092178,375.68860940875,344.004474427103
551.107054981856,548.908995648907,543.670793982635,545.721716244038,557.901985109688,569.101439026027
695.545606386401,705.993175374536,685.457235328903,688.619392060342,740.082847229495,705.702347233278
447.491738187775,456.964798595127,438.411665501804,441.888401451205,473.594688933975,456.62138301907
573.037354604483,594.532094310495,565.278671888821,566.736065644164,636.037143415242,575.911628220599
814.214791886766,812.746820021109,806.315107536037,808.61496776177,859.867764412232,815.070145700656
469.72447756625,475.471149404562,462.258665387383,465.742353243633,542.569782904859,483.268925526741
959.659237850106,968.057886103531,951.80761223428,956.039696119571,1034.34268852654,980.94579380618
438.380589859818,475.951427153004,429.098904464178,432.096717043658,484.052825228091,437.425636364749
623.108878626046,644.882967107729,612.411859962584,617.796794139612,661.102053914294,635.417971086616
553.927929263251,562.887320557721,545.669736343484,548.726458322981,605.335167589513,564.189617767585
271.418215719573,282.747162467404,263.96461809241,268.565703312125,297.996595108632,290.620532389433
131.09869584922,140.428488387683,123.068747066374,126.624900743094,152.741274874172,142.85595793671
748.82914827196,784.738200994231,740.522569548522,743.0276650496,789.531627057494,759.741203828674
964.118709538602,991.159362433395,957.543320979557,958.975361060507,971.34103575088,962.468678320719
837.479893523613,857.807535526839,829.704817875266,830.500980374742,863.823038857401,837.814237521054
429.528319193406,457.627230749786,421.462159087667,425.679162268473,471.655376233672,437.545261038251
391.546340061368,421.360884759994,381.951285726008,386.502660201826,459.846278142319,408.891653242373
309.306269299416,346.701173950282,303.031051198998,304.311586374873,372.791378076572,315.809425998318
469.042828420041,486.006810047048,462.261737046891,466.026620658911,511.47780890787,481.089237289728
822.779614534356,843.019461276861,813.315929739494,817.377369218101,871.30628213771,841.782509155292
383.122198731256,407.378241281579,374.050546167221,378.69832254934,462.343030635973,395.695182081281
763.225360759709,781.781018133072,756.050218016881,756.804734070051,813.177467027797,763.329419175599
90.3537883183975,117.876544359748,84.6295372924037,86.1695953283513,121.693690321746,103.654657936017
645.086223037288,655.974230410838,641.162221682738,643.535532790191,698.890597652411,663.853078210932
246.235911772483,267.492255128599,237.029841348275,241.385769581741,271.239965479377,256.350517133084
745.896812717951,770.173378212629,738.487790204643,742.177674463298,752.274053958791,751.088966074166
656.970245398623,670.86776765244,647.82771286434,652.632385710812,710.523269813607,669.592156999865
798.479800960847,818.640766492697,788.53462609201,793.668315860781,855.377818943088,818.463788187837
498.36464913993,516.977776508092,489.594121670988,493.163148739112,547.842826981325,494.089890667433
448.754274954005,475.4477125731,440.44438726036,442.938720848349,502.505696284783,445.967428890004
561.143829806635,587.036195261635,553.33308705213,557.600304832464,600.287737208232,575.497461985949
449.418794132086,473.201114317397,441.742365577394,446.882507306879,488.840892675984,461.683909246476
639.652610334221,657.198293469789,632.325859976653,635.546187703879,675.265664511257,641.523043342697
356.398671678641,382.735391273529,350.292353145055,353.797303683361,384.935583495567,373.386645259519
874.746398696861,881.715875438333,862.445689286347,867.658986306976,917.455746654892,881.970053583839
495.959948644782,520.732752754207,488.291072318028,489.515685322975,535.40212559165,498.205643176172
626.692511400112,643.451176504482,617.883779138226,620.032199636232,682.73849937577,626.275273729746
350.671881915427,356.048222416289,344.286957546442,346.610013502723,414.429524885974,371.941872869497
338.419506499593,362.503180923345,331.213724225089,333.373260624203,369.485898747947,358.039042297551
585.234719182528,600.944445381222,578.390880741828,580.136981291968,606.252083047331,580.025744246288
247.967461653291,253.583607640937,237.737199479509,242.515979818629,291.261459639245,258.940811533132
371.210598309937,375.793498826082,363.484872345182,367.113111949268,413.213709812243,374.234835233832
504.395838284234,516.291620349388,496.580646145669,497.74959011466,569.907630511446,517.242220432329
391.415467672385,411.189397614177,384.472485080663,385.684706640332,419.53663777277,401.263634726469
870.378122891897,897.849292756073,863.443925300557,865.444511847306,923.793200111926,894.183102408527
553.688213768567,578.472890721926,544.244292220187,548.473496207059,614.600530321017,564.565737026856
365.514221800674,378.520687072077,358.053535828247,359.922213813877,396.347262657809,382.868804659217
795.018036375919,821.825218555698,788.843602556126,787.95133553679,841.572563278425,803.412921787276
379.18243218904,406.708515079495,370.38772931522,374.479692634312,404.348305913099,384.253622028994
432.514522927452,441.980549787106,423.670531935178,426.693729827802,488.961000240118,431.193889708503
614.186033913733,637.116259642366,604.905840992703,608.119544153085,620.519294045932,618.056732237673
520.211337593361,537.161149685197,511.107101867716,512.123633416295,549.478602375964,528.011875542476
598.16049591715,633.00295866357,593.48520892832,594.950436213955,601.263308208876,601.670988008782
34.2681493384482,54.3760046919919,24.8051706894483,29.3127562283029,85.1520241153701,52.5649459760932
434.262070135245,477.352528926783,424.675405810719,428.42775442146,442.317193649141,431.350100029949
642.036677559415,659.276079826344,632.979991909964,638.082861473474,708.69165047222,648.006272879117
441.362637443802,453.187188638814,433.401032517386,435.536450405286,510.794183642503,450.645118513159
392.739686060529,422.389687854494,385.895752568859,388.045402671497,424.419199753065,398.855514672271
691.1614966774,712.67898145164,685.015287195159,686.790948604796,737.197090465967,710.917903705616
655.772182432772,688.372903821187,647.386996903864,648.515058843612,702.040687939055,661.011286308289
336.40989544608,352.641056162914,331.221228309787,333.875432466725,374.463707941899,353.072330857289
323.242084963965,325.493488407186,315.778985673915,315.985795417976,369.261794389894,327.734655861744
549.081858480794,555.000235928418,539.308615236162,543.526425944474,580.988012717383,559.217743276702
517.60000433179,539.801533543414,509.699354001616,511.160640094237,545.589652410497,530.998158437206
1034.79121444636,1056.03331867928,1027.75301418643,1028.7410672339,1059.7980660284,1038.2097925845
812.624267687517,837.976369383355,803.176688211724,807.260501435499,857.118089100107,812.49258947983
534.354010394341,559.067990513415,525.711176753191,529.090589099169,586.273870144252,542.758784071859
379.478305866488,387.948811620568,371.045932062012,373.845791992247,451.187771780112,388.94367554134
334.923426161621,344.825082649528,328.000552254367,329.472041275635,383.966540325515,343.164400292236
610.414122073892,621.756516622131,605.41315726497,608.097575425402,631.292958074801,615.829224963548
863.210716008579,879.831288635932,852.647127688565,856.531834648969,905.740369769709,868.576629410772
322.038786102474,340.166524766686,315.341464534654,317.679096085975,347.552996943645,335.894211433885
942.656509138602,972.974146394506,937.024087351771,938.374856345473,952.039847973779,944.702738343854
496.814417749972,504.535189683251,488.340437641415,490.538689958498,528.049928630683,511.266665107622
672.945869943655,708.989144675287,663.976147529958,667.062988806077,718.481273347652,682.214415195256
633.502353217791,658.24387546855,624.275903742176,629.037154678548,691.076739773753,641.060856853537
421.294660052997,440.362816986646,411.21104715804,417.334721597242,455.562643327302,440.185204231977
585.529953424636,609.977095060306,576.084140625922,580.90713029679,621.38263814612,595.650930786852
431.67326526326,477.148357924178,423.436363670927,427.028798569854,477.034745709019,451.411985117558
510.369192713819,532.168672976045,502.896829419829,505.787257572551,592.765070466416,511.674051487718
401.553163082275,420.332110062566,395.423245708216,397.93775111932,473.177366800076,422.284748196155
364.644194727515,385.068518577992,355.919826122417,357.987198698323,397.474275479495,385.806474095111
808.318404386566,833.932567185954,797.012089144967,799.231036422444,799.734665797335,827.894440591789
726.300106942566,721.234881303666,717.87468779729,721.393299711828,769.960423637183,730.723728198177
822.47215801664,823.550491224569,816.357714731947,818.799253184136,837.347816914585,822.927420168825
213.015642808441,239.092764303038,203.637286487113,204.511776582964,217.892526264911,223.62345616563
697.839026627665,724.770898838775,690.62905272919,694.364037298302,709.017513499286,712.855886516801
631.932829963094,633.964856906693,624.0361464461,625.98789979124,701.673560220274,636.433253191015
347.664904367409,390.199550708714,342.546095262254,343.604788753073,382.681351453455,361.248886100003
463.206153772419,463.587885334819,455.165743802183,458.362954324301,495.707559889534,481.482488980768
321.845284733993,340.31031021345,314.893060409702,317.350497047645,318.51868000341,331.02856142181
405.028852496063,454.053638048885,394.512561412379,398.844678816319,443.304476441922,418.315771918927
809.356246168475,835.729300609432,800.550745227301,806.245201581123,862.024146750993,839.753867298772
383.031244471626,398.607887372316,374.298002453664,380.170099851523,450.229658663411,400.360724096991
977.854268141548,995.5103109843,969.815497292161,974.251751144063,1038.14367045081,1000.78015347534
376.427355683809,414.165686928385,365.835733179557,371.700172358636,424.970366835891,387.445399004314
1061.70486590541,1081.67310681893,1051.89152806579,1057.85643365008,1095.63353145615,1085.09227372211
518.061710621134,531.7090344191,508.649766497731,512.923499079432,538.51203550707,511.381762081614
298.523279416291,293.190621028238,291.656365647927,294.485804133868,319.507267351509,308.761940457109
525.416604906711,550.610102202007,519.660544590833,523.22475693656,554.707636143282,537.247522290942
497.387119446558,509.612300369721,489.670506196257,492.095413142433,519.133645567962,511.743066267537
397.169511979325,415.33280774613,388.164769732757,391.17689365769,427.370292618065,407.721689032095
357.339404958988,377.668725068947,349.261010211193,350.820674678712,382.247403162052,373.615414622053
446.304099909844,476.619601544174,439.482339724363,442.045921654875,455.465205692241,466.27564808197
645.061287824818,651.007746988039,636.699028402033,638.080779438258,669.919927782042,659.157622052012
504.087274353134,516.252126190967,496.672670310559,499.957010596915,546.410770760011,508.669930638389
487.475978366298,525.542674968368,479.342474485871,483.838237353131,556.856499327134,503.673169213025
534.218102586133,563.223388248019,526.545784341122,530.36974424332,574.035471340823,554.625206556282
488.635008315268,511.452782619738,481.396646373596,484.031154987833,512.274043246732,495.597796655724
630.483473420821,633.071971115541,622.831408360083,627.905670562187,648.842858382494,649.4413058807
664.032796064611,690.254838079761,656.005568677143,659.655885115518,688.856676708926,676.2693905275
537.872100472242,558.463723744311,530.35519872591,533.207763397875,588.164052922748,554.60153837403
596.216541386041,611.563084592865,586.554217914262,589.082881768602,637.959000823045,599.910538399821
460.474224817026,485.413772130002,449.696408532692,453.178815972557,508.190630406655,471.58228394583
375.373016196158,385.960592168351,367.371857319352,370.433940251731,446.653835244627,391.810074600556
391.52375037541,415.262977750056,383.040485657599,385.987156872761,460.298355007502,393.058182493642
